id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
3189,230.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.610860604,0.501568683,45.80306982,8621.81568
3190,622.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.249334678,0.234228742,35.46687387,2605.69676
3191,309.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.534251703,0.432722017,36.31114278,8247.52116
3192,458.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.493693466,0.449239458,35.55891105,5333.97357
3193,424.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.612478041,0.508131009,43.33471751,7234.25525
3194,596.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.402538656,0.402226397,31.1279858,4576.10071
3195,178.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.569713565,0.486816771,40.23598632,7771.01027
3196,376.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.543968929,0.462760521,37.62977375,6030.98074
3197,502.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.523070143,0.459420676,37.33160636,6202.32702
3198,533.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502979625,0.459464772,36.6742427,5313.37828
3199,498.0,25.0,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.233554492,0.311920972,33.28480863,2384.72892
3200,689.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.404225284,0.408738131,31.67018669,4888.50303
3201,239.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.578889093,0.488568502,40.64163782,7293.53617
3202,530.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.507541905,0.452320672,36.50571347,6493.47253
3203,586.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.575237945,0.48363057,40.0282126,7234.25525
3204,711.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.567958657,0.463152392,37.62977375,6503.27204
3205,652.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506346175,0.453338519,36.16604354,6198.06496
3206,203.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582482579,0.481173502,39.64669117,7127.16457
3207,634.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.425010896,0.420093742,32.21562101,4310.6254
3208,546.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.512802719,0.452100321,36.62496616,6449.04157
3209,326.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.594564813,0.491901278,41.21921269,7560.20565
3210,609.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.46082121,0.433668483,34.33849206,5205.3203
3211,593.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.619887727,0.506686303,42.18519611,7903.51351
3212,733.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.536899811,0.471713424,39.18675925,7048.87072
3213,733.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.525063322,0.462462315,35.57209886,6198.06496
3214,644.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.449877074,0.413380913,33.11609108,4898.83586
3215,215.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527189908,0.460322355,37.44044874,6327.00807
3216,419.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.53255682,0.465680233,37.33661143,6598.85404
3217,735.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.527591617,0.456826317,36.69768447,6591.78118
3218,756.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.542163836,0.466492143,35.19103587,7219.76039
3219,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.607679197,0.50404651,42.50248162,7660.88604
3220,227.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.622419314,0.514790079,43.93700206,8134.72655
3221,60.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.450102564,0.401506621,33.84753901,5126.99318
3222,172.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520637077,0.463561831,37.20361319,6331.86722
3223,63.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.489635345,0.445134287,35.77113923,4865.39997
3224,636.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.370946044,0.372338285,28.88711983,3834.5748
3225,315.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.575785764,0.482118713,39.81661146,6754.44894
3226,691.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.56383312,0.471161461,39.15823782,6731.61844
3227,746.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.52661476,0.464892019,38.34178123,6327.47736
3228,380.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.569713565,0.486003684,41.19101338,7340.46077
3229,144.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.424657113,34.43568098,5330.63134
3230,1.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.48638367,0.416537797,32.80390835,5538.91301
3231,384.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.603524723,0.507221731,42.50852244,7907.24067
3232,188.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.630637776,0.502786993,42.79905453,7284.81478
3233,683.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.530709113,0.458254721,37.77937909,6281.91711
3234,663.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.401490054,0.399530934,30.78225878,4200.97375
3235,183.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.610860604,0.504526655,42.40950749,7933.30235
3236,587.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.492809568,0.446450716,35.51753863,5865.38472
3237,358.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595065655,0.493533938,41.66192928,7411.17457
3238,461.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.496826261,0.446434723,35.98855463,5920.48718
3239,595.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.522435446,0.462760521,37.405241,6493.63712
3240,81.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407373541,0.389204379,30.73453761,4100.75917
3241,283.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.579981861,0.482807121,39.95364888,6922.84679
3242,739.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407564155,0.401091418,32.81456057,4673.38052
3243,524.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.401490054,0.395435754,30.66218699,4162.76156
3244,685.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.555726691,0.480847944,39.49160012,7357.3589
3245,667.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.5138891,0.45386752,37.27729673,6188.47714
3246,243.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.553032347,0.476002331,39.91734321,6958.17479
3247,616.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.540978199,0.467854471,38.69800786,6480.80815
3248,413.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.555568429,0.474776543,38.54027918,6909.43
3249,101.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.592156153,0.486816771,40.36001849,7778.34916
3250,641.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506260198,0.452074913,36.01862394,6010.76008
3251,586.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.50476135,0.452074913,36.09379556,6306.55062
3252,694.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429210588,0.397418165,31.10924166,4576.10071
3253,557.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.469631675,0.423988312,33.52074419,5945.89951
3254,667.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.495987728,0.432754792,34.62976419,6683.20061
3255,142.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.464411249,0.412478904,33.3532206,6020.87569
3256,191.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.585313688,0.486632377,40.57450377,7441.50942
3257,368.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.568853507,0.474776543,39.91734321,6619.84695
3258,582.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.587319779,0.481349777,40.33534199,7381.3794
3259,479.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.611462998,0.50404651,42.12881916,8157.23694
3260,405.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.600340952,0.496358614,42.79905453,7555.17159
3261,447.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.54613583,0.476588872,38.6454264,6958.17479
3262,262.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.61854944,0.508018854,42.13008169,7778.34916
3263,339.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.623063206,0.524273231,43.67027165,8652.04334
3264,251.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.527308548,0.460795368,37.20361319,6327.00807
3265,691.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.354086468,0.381078645,29.55801912,3519.43131
3266,582.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.515012624,0.453340965,36.3572405,5686.12196
3267,483.0,25.0,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.48180056,0.437922725,34.78799327,5535.05665
3268,518.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.565976484,0.488638858,39.44864975,7667.83619
3269,474.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.349908358,0.381078645,28.80786754,3998.05416
3270,184.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.535364693,0.44252903,38.34178123,7230.1325
3271,659.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.46751899,0.412450296,33.23244939,5402.48408
3272,177.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.440365017,0.423861178,33.58954163,4737.63925
3273,364.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.611462998,0.50404651,43.3126693,8671.71681
3274,667.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.575589557,0.486889324,39.47432437,7778.34916
3275,303.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.622622866,0.503636289,43.93700206,8086.38881
3276,691.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.587319779,0.488638858,40.17143065,7340.46077
3277,217.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.524635459,0.438026493,35.34533175,6687.25926
3278,0.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.459087683,0.406618165,31.59741611,5876.96001
3279,163.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.579981861,0.481173502,40.18721608,7161.9619
3280,81.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.481472551,0.418055839,33.48611213,5575.39447
3281,564.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.430443779,0.406618165,32.78937613,4740.01505
3282,103.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564904359,0.462697311,37.54210856,6795.88187
3283,132.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.520587192,0.459383737,37.33661143,6019.26248
3284,158.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.363726236,0.391211231,29.55021089,3680.56025
3285,43.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.442693354,0.428903862,33.22890035,4858.24073
3286,156.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.529678291,0.463561831,38.64034468,6994.24801
3287,327.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.483805569,0.446570029,35.18441169,6301.03442
3288,564.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546275069,0.454917386,37.97024343,7576.39253
3289,469.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.498729997,0.442865602,35.52053432,5916.86224
3290,81.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.497740882,0.456450549,36.2542016,6060.64149
3291,582.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.542170237,0.45386752,36.61704886,6010.76008
3292,602.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.506742719,0.401506621,32.60317761,6491.22353
3293,281.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.506742719,0.457845739,35.52053432,5777.3754
3294,532.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.476178181,0.439104197,35.11807556,5538.91301
3295,545.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.489823352,0.417915449,34.76957798,5649.03716
3296,344.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.456503309,0.438612787,32.41723682,5330.36931
3297,423.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.626280739,0.516666897,43.93700206,7903.51351
3298,636.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.626397463,0.516063505,43.95536146,8175.45619
3299,558.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.363981224,0.388819023,29.73999168,3720.71159
3300,425.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.394461774,0.402362581,29.77562706,3983.09785
3301,586.0,25.0,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.462752296,0.428118259,33.221987,5330.63134
3302,210.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.61854944,0.508336663,42.13008169,7825.87492
3303,172.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.57467888,0.492641907,41.71941614,7044.56761
3304,731.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.599953146,0.498282106,41.36494454,7380.6338
3305,652.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.502621602,0.450786211,36.2629303,6461.67087
3306,498.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.470881648,0.419747673,33.23244939,5061.72061
3307,494.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.47973321,0.431201835,34.0390339,5556.3746
3308,740.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.462752296,0.429150584,33.84753901,4580.393
3309,209.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.517993775,0.460627726,37.4186977,5504.75083
3310,287.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.553032347,0.471713424,38.86811018,6645.56998
3311,656.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.407564155,0.401490054,30.68558673,4100.75917
3312,742.0,25.0,0.5,0.38,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429150584,0.391524096,31.59741611,4926.27902
3313,41.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.437609121,0.426240102,33.30696962,4802.6043
3314,253.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.557250655,0.450498441,42.50852244,7150.9817
3315,468.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.587319779,0.488527456,40.64163782,7222.00462
3316,467.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.451291733,0.423763672,33.85831713,4952.01304
3317,544.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.452690306,0.406869398,31.1279858,4966.77945
3318,696.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.568853507,0.483702858,40.17143065,7434.34904
3319,45.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.394441163,0.400831119,30.15219795,4684.89321
3320,454.0,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.538703555,0.468493268,38.94515185,6524.29532
3321,42.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429092481,0.392302807,31.78225878,4966.77945
3322,711.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.443419908,0.433844688,31.78135831,4870.62537
3323,200.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.4746752,0.433668483,34.15934595,4740.01505
3324,487.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.532426131,0.465680233,38.05729766,6520.8976
3325,722.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506260198,0.459224426,36.2629303,5601.20531
3326,225.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509158377,0.450498441,37.69400303,6320.96112
3327,60.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.548724554,0.482859526,37.96686445,6315.23321
3328,379.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.58492102,0.486632377,40.65549833,7706.88137
3329,485.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.641617746,0.513728593,45.718182,8318.79889
3330,4.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.354086468,0.389906235,29.28433587,3436.49354
3331,236.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.645475445,0.521522083,45.07802445,8357.06722
3332,496.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.435969213,0.403129918,31.73453761,4574.81387
3333,588.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.385021951,0.39617025,30.057704,4281.52619
3334,563.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.402052391,0.401275192,30.46756134,4920.13663
3335,284.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.575902218,0.485912698,39.83192591,6960.10751
3336,208.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.49368953,0.459464772,36.67877702,5834.98164
3337,669.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.523845567,0.463064582,37.72398079,6526.98819
3338,651.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.498729997,0.446570029,35.93380223,5916.86224
3339,352.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.477961423,0.437681481,34.62804711,5996.07855
3340,112.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.607679197,0.50952792,42.02254143,7895.0208
3341,189.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.340063353,0.38126925,28.43820263,3501.17992
3342,154.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.506104448,0.453994528,36.84586824,6482.70572
3343,50.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.308856187,0.366977261,27.44242745,2946.92602
3344,553.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.464365879,0.436459223,34.5252582,5221.35741
3345,590.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496019026,0.445134287,35.16668937,5892.161
3346,105.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.458581988,0.404575636,32.15868546,5501.87808
3347,71.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508341786,0.451036893,36.67877702,6097.44285
3348,442.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.470593127,0.433195442,33.22890035,4572.12637
3349,496.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.425493214,0.438630573,33.4416065,4936.36477
3350,407.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.488485703,0.418219535,34.66515546,5911.49359
3351,468.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.39936701,0.395636151,31.08154655,4340.82151
3352,587.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.490965919,0.442111609,35.49472557,5945.89951
3353,30.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426173511,0.409907136,31.57410804,4503.16186
3354,479.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.464411249,0.433195442,33.3039002,5199.53404
3355,165.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.552129108,0.473088807,38.64034468,7241.37053
